timestamp,ECG_I,ECG_II,ECG_III,AccX,AccY,AccZ,AccMag
10876.0,1.781594,1.776173,-0.005422,0.4707,0.7453,10.3166,10.354190752540731
10886.0,1.767498,1.754485,-0.013012,0.4707,0.7453,10.3166,10.354190752540731
10896.0,1.819547,1.816294,-0.003253,0.5099,0.7061,10.3166,10.353299511749864
10906.0,1.867258,1.877017,0.009759,0.4315,0.7453,10.3558,10.391547429521745
10916.0,1.900873,1.921476,0.020603,0.4707,0.7061,10.3166,10.351442955453118
10926.0,1.951838,1.994128,0.04229,0.4707,0.7453,10.3558,10.39324897325182
10936.0,1.970272,2.012562,0.04229,0.4707,0.8238,10.3558,10.399172975289911
10946.0,2.008224,2.045092,0.036868,0.5099,0.8238,10.3166,10.361992086949304
10956.0,2.008224,2.060273,0.052049,0.4707,0.7845,10.3558,10.396133530308276
10966.0,1.994128,2.038586,0.044459,0.4707,0.7845,10.3558,10.396133530308276
10976.0,2.001718,2.045092,0.043374,0.4707,0.7845,10.2774,10.318040002829996
10986.0,1.943163,1.986537,0.043374,0.5099,0.7845,10.2774,10.31990256833852
10996.0,1.927982,1.954007,0.026025,0.5099,0.7845,10.395,10.437023678233176
11006.0,1.879186,1.894367,0.015181,0.4707,0.7845,10.3558,10.396133530308276
11016.0,1.819547,1.824968,0.005422,0.5492,0.7453,10.395,10.436144773334643
11026.0,1.793522,1.791353,-0.002169,0.5099,0.7453,10.395,10.43415042540599
11036.0,1.737136,1.715449,-0.021687,0.5099,0.7845,10.3558,10.397982107120592
11046.0,1.708943,1.68834,-0.020603,0.5492,0.7845,10.395,10.439017477234147
11056.0,1.712196,1.687255,-0.02494,0.5884,0.7453,10.3558,10.399244217249636
11066.0,1.699183,1.687255,-0.011928,0.5492,0.7453,10.3558,10.397099901895722
11076.0,1.725208,1.71328,-0.011928,0.5099,0.7061,10.3166,10.353299511749864
11086.0,1.711111,1.692677,-0.018434,0.5099,0.7453,10.3166,10.356046816232533
11096.0,1.727377,1.714364,-0.013012,0.5099,0.7453,10.3166,10.356046816232533
11106.0,1.728461,1.707858,-0.020603,0.4707,0.7845,10.3166,10.357086187726738
11116.0,1.724123,1.706774,-0.01735,0.4707,0.7453,10.3166,10.354190752540731
11126.0,1.744726,1.732798,-0.011928,0.5099,0.7453,10.3558,10.395098063029517
11136.0,1.727377,1.71328,-0.014097,0.5099,0.7453,10.3558,10.395098063029517
11146.0,1.740389,1.731714,-0.008675,0.4707,0.7453,10.395,10.432308257523834
11156.0,1.739304,1.734967,-0.004337,0.4707,0.8238,10.3558,10.399172975289911
11166.0,1.737136,1.726292,-0.010844,0.5099,0.7453,10.3558,10.395098063029517
11176.0,1.752317,1.744726,-0.00759,0.4707,0.7845,10.2774,10.318040002829996
11186.0,1.73822,1.728461,-0.009759,0.4707,0.7845,10.3166,10.357086187726738
11196.0,1.750148,1.752317,0.002169,0.4707,0.7845,10.3166,10.357086187726738
11206.0,1.751232,1.753401,0.002169,0.4707,0.7845,10.3166,10.357086187726738
11216.0,1.751232,1.741473,-0.009759,0.5099,0.7453,10.3166,10.356046816232533
11226.0,1.768582,1.767498,-0.001084,0.4707,0.8238,10.3166,10.360137088378705
11236.0,1.750148,1.752317,0.002169,0.4315,0.7845,10.2774,10.316326054366447
11246.0,1.769666,1.765329,-0.004337,0.4707,0.7453,10.3166,10.354190752540731
11256.0,1.762076,1.76316,0.001084,0.4707,0.8238,10.3558,10.399172975289911
11266.0,1.758823,1.753401,-0.005422,0.5099,0.7845,10.3558,10.397982107120592
11276.0,1.777257,1.779426,0.002169,0.4707,0.7845,10.3558,10.396133530308276
11286.0,1.75557,1.757738,0.002169,0.5099,0.7453,10.3166,10.356046816232533
11296.0,1.779426,1.779426,0.0,0.5099,0.7845,10.3558,10.397982107120592
11306.0,1.779426,1.774004,-0.005422,0.4707,0.7845,10.3166,10.357086187726738
11316.0,1.766413,1.766413,0.0,0.5099,0.7845,10.3558,10.397982107120592
11326.0,1.782679,1.794607,0.011928,0.4707,0.7453,10.3166,10.354190752540731
11336.0,1.777257,1.776173,-0.001084,0.4707,0.7845,10.3166,10.357086187726738
11346.0,1.783763,1.794607,0.010844,0.5099,0.7453,10.3166,10.356046816232533
11356.0,1.781594,1.795691,0.014097,0.4707,0.7453,10.3558,10.39324897325182
11366.0,1.774004,1.781594,0.00759,0.4707,0.7453,10.3558,10.39324897325182
11376.0,1.795691,1.800028,0.004337,0.4707,0.7845,10.3166,10.357086187726738
11386.0,1.78051,1.782679,0.002169,0.4707,0.7845,10.3166,10.357086187726738
11396.0,1.794607,1.794607,0.0,0.4315,0.7453,10.3166,10.35248278916705
11406.0,1.793522,1.796775,0.003253,0.4707,0.7845,10.3558,10.396133530308276
11416.0,1.781594,1.7881,0.006506,0.4315,0.8238,10.2774,10.319389005653386
11426.0,1.804366,1.810872,0.006506,0.4707,0.7845,10.3558,10.396133530308276
11436.0,1.784847,1.800028,0.015181,0.5099,0.7845,10.3558,10.397982107120592
11446.0,1.798944,1.814125,0.015181,0.5099,0.7453,10.3166,10.356046816232533
11456.0,1.801113,1.811956,0.010844,0.5099,0.7453,10.3166,10.356046816232533
11466.0,1.7881,1.804366,0.016265,0.4707,0.7453,10.395,10.432308257523834
11476.0,1.809787,1.826053,0.016265,0.4707,0.7845,10.3166,10.357086187726738
11486.0,1.793522,1.809787,0.016265,0.4707,0.7453,10.3166,10.354190752540731
11496.0,1.804366,1.819547,0.015181,0.5099,0.7453,10.395,10.43415042540599
11506.0,1.804366,1.818462,0.014097,0.4707,0.7845,10.3166,10.357086187726738
11516.0,1.800028,1.807619,0.00759,0.4707,0.7453,10.3558,10.39324897325182
11526.0,1.819547,1.83039,0.010844,0.5099,0.7453,10.395,10.43415042540599
11536.0,1.821715,1.833643,0.011928,0.4707,0.7453,10.3166,10.354190752540731
11546.0,1.867258,1.904126,0.036868,0.4707,0.7453,10.3166,10.354190752540731
11556.0,1.896536,1.951838,0.055302,0.5099,0.7453,10.3166,10.356046816232533
11566.0,1.91497,1.974609,0.059639,0.5099,0.7061,10.3558,10.392361082064076
11576.0,1.929066,1.9822,0.053133,0.5492,0.7453,10.3166,10.358056202299734
11586.0,1.877017,1.917139,0.040121,0.5099,0.7453,10.3166,10.356046816232533
11596.0,1.857499,1.881355,0.023856,0.5492,0.7453,10.3558,10.397099901895722
11606.0,1.809787,1.821715,0.011928,0.5492,0.7845,10.3166,10.36095055726066
11616.0,1.781594,1.782679,0.001084,0.5099,0.7845,10.395,10.437023678233176
11626.0,1.79786,1.807619,0.009759,0.5099,0.7845,10.3166,10.358941732628868
11636.0,1.785932,1.7881,0.002169,0.5099,0.7845,10.3558,10.397982107120592
11646.0,1.794607,1.802197,0.00759,0.5099,0.7845,10.2774,10.31990256833852
11656.0,1.800028,1.802197,0.002169,0.4707,0.7845,10.2774,10.318040002829996
11666.0,1.790269,1.792438,0.002169,0.4707,0.7845,10.3558,10.396133530308276
11676.0,1.808703,1.813041,0.004337,0.4707,0.7453,10.3558,10.39324897325182
11686.0,1.783763,1.784847,0.001084,0.4707,0.7845,10.3166,10.357086187726738
11696.0,1.682918,1.684002,0.001084,0.4707,0.7453,10.3166,10.354190752540731
11706.0,1.744726,1.767498,0.022771,0.5099,0.7845,10.3558,10.397982107120592
11716.0,2.265216,2.402929,0.137713,0.5099,0.7845,10.3166,10.358941732628868
11726.0,2.714139,2.984143,0.270004,0.4707,0.7453,10.3558,10.39324897325182
11736.0,2.278229,2.451725,0.173497,0.5099,0.7453,10.3558,10.395098063029517
11746.0,1.739304,1.726292,-0.013012,0.5099,0.7845,10.3166,10.358941732628868
11756.0,1.633038,1.599423,-0.033615,0.4707,0.8238,10.3166,10.360137088378705
11766.0,1.737136,1.706774,-0.030362,0.5099,0.7845,10.3558,10.397982107120592
11776.0,1.76316,1.753401,-0.009759,0.4707,0.7453,10.3558,10.39324897325182
11786.0,1.746895,1.725208,-0.021687,0.5099,0.7453,10.3166,10.356046816232533
11796.0,1.756654,1.742558,-0.014097,0.5099,0.7453,10.3166,10.356046816232533
11806.0,1.753401,1.742558,-0.010844,0.5492,0.8238,10.3558,10.403021711022236
11816.0,1.749064,1.739304,-0.009759,0.5492,0.7845,10.395,10.439017477234147
11826.0,1.767498,1.754485,-0.013012,0.5099,0.7845,10.3558,10.397982107120592
11836.0,1.752317,1.734967,-0.01735,0.4707,0.7845,10.3166,10.357086187726738
11846.0,1.767498,1.756654,-0.010844,0.5099,0.7453,10.3166,10.356046816232533
11856.0,1.766413,1.756654,-0.009759,0.5099,0.7845,10.3558,10.397982107120592
11866.0,1.758823,1.746895,-0.011928,0.5099,0.7453,10.3166,10.356046816232533
11876.0,1.78051,1.772919,-0.00759,0.4707,0.7845,10.3558,10.396133530308276
11886.0,1.768582,1.753401,-0.015181,0.4707,0.7845,10.2774,10.318040002829996
11896.0,1.815209,1.815209,0.0,0.5099,0.7061,10.3166,10.353299511749864
11906.0,1.864005,1.877017,0.013012,0.5099,0.7845,10.395,10.437023678233176
11916.0,1.89762,1.913886,0.016265,0.4707,0.8238,10.3166,10.360137088378705
11926.0,1.951838,1.993043,0.041205,0.4707,0.8238,10.2774,10.321102445475484
11936.0,1.971356,2.008224,0.036868,0.5099,0.7453,10.395,10.43415042540599
11946.0,2.00714,2.04943,0.04229,0.5099,0.7845,10.3166,10.358941732628868
11956.0,2.011477,2.055936,0.044459,0.4707,0.7061,10.3166,10.351442955453118
11966.0,1.994128,2.036418,0.04229,0.5099,0.7453,10.3558,10.395098063029517
11976.0,2.003887,2.036418,0.032531,0.5099,0.7453,10.3166,10.356046816232533
11986.0,1.950754,1.980031,0.029278,0.5099,0.7453,10.3166,10.356046816232533
11996.0,1.923645,1.947501,0.023856,0.5099,0.7453,10.3166,10.356046816232533
12006.0,1.878102,1.892198,0.014097,0.5099,0.7845,10.3166,10.358941732628868
12016.0,1.819547,1.819547,0.0,0.5099,0.7453,10.3166,10.356046816232533
12026.0,1.791353,1.783763,-0.00759,0.5099,0.7845,10.3166,10.358941732628868
12036.0,1.731714,1.706774,-0.02494,0.5099,0.8238,10.3166,10.361992086949304
12046.0,1.714364,1.690509,-0.023856,0.4707,0.7845,10.3166,10.357086187726738
12056.0,1.71328,1.691593,-0.021687,0.5099,0.7453,10.3166,10.356046816232533
12066.0,1.706774,1.682918,-0.023856,0.5099,0.7845,10.3166,10.358941732628868
12076.0,1.726292,1.701352,-0.02494,0.4707,0.7845,10.3558,10.396133530308276
12086.0,1.708943,1.687255,-0.021687,0.4707,0.7845,10.3166,10.357086187726738
12096.0,1.727377,1.708943,-0.018434,0.4707,0.7453,10.3166,10.354190752540731
12106.0,1.729545,1.711111,-0.018434,0.5492,0.7061,10.395,10.433418560088539
12116.0,1.723039,1.697015,-0.026025,0.5099,0.7845,10.3166,10.358941732628868
12126.0,1.741473,1.726292,-0.015181,0.5099,0.7453,10.3166,10.356046816232533
12136.0,1.725208,1.706774,-0.018434,0.5099,0.7453,10.3166,10.356046816232533
12146.0,1.743642,1.725208,-0.018434,0.4707,0.7453,10.3166,10.354190752540731
12156.0,1.743642,1.729545,-0.014097,0.5099,0.7453,10.3166,10.356046816232533
12166.0,1.73822,1.72087,-0.01735,0.4707,0.7845,10.3166,10.357086187726738
12176.0,1.754485,1.741473,-0.013012,0.5099,0.7453,10.3558,10.395098063029517
12186.0,1.742558,1.725208,-0.01735,0.4707,0.7453,10.3166,10.354190752540731
12196.0,1.753401,1.743642,-0.009759,0.4707,0.7845,10.3166,10.357086187726738
12206.0,1.753401,1.743642,-0.009759,0.5492,0.7061,10.3558,10.394363448042405
12216.0,1.749064,1.734967,-0.014097,0.4707,0.7061,10.2774,10.312375403368518
12226.0,1.770751,1.756654,-0.014097,0.5099,0.7453,10.3166,10.356046816232533
12236.0,1.754485,1.739304,-0.015181,0.4707,0.7453,10.3558,10.39324897325182
12246.0,1.766413,1.757738,-0.008675,0.4707,0.7453,10.3166,10.354190752540731
12256.0,1.767498,1.760992,-0.006506,0.5099,0.7453,10.3558,10.395098063029517
12266.0,1.760992,1.754485,-0.006506,0.4707,0.7453,10.3558,10.39324897325182
12276.0,1.78051,1.776173,-0.004337,0.4707,0.7845,10.2774,10.318040002829996
12286.0,1.757738,1.756654,-0.001084,0.4707,0.7453,10.2774,10.315133607472083
12296.0,1.779426,1.776173,-0.003253,0.5099,0.7845,10.3558,10.397982107120592
12306.0,1.776173,1.772919,-0.003253,0.5099,0.7453,10.3558,10.395098063029517
12316.0,1.765329,1.764245,-0.001084,0.5099,0.7845,10.2381,10.2807650430306
12326.0,1.784847,1.7881,0.003253,0.5099,0.7453,10.3166,10.356046816232533
12336.0,1.766413,1.775088,0.008675,0.4707,0.7845,10.3558,10.396133530308276
12346.0,1.783763,1.7881,0.004337,0.4707,0.7845,10.3166,10.357086187726738
12356.0,1.785932,1.785932,0.0,0.4707,0.7061,10.2774,10.312375403368518
12366.0,1.776173,1.78051,0.004337,0.5099,0.7845,10.3558,10.397982107120592
12376.0,1.793522,1.804366,0.010844,0.5099,0.7845,10.3166,10.358941732628868
12386.0,1.781594,1.779426,-0.002169,0.4707,0.7845,10.3558,10.396133530308276
12396.0,1.795691,1.79786,0.002169,0.5099,0.7845,10.3166,10.358941732628868
12406.0,1.790269,1.798944,0.008675,0.4707,0.7845,10.3166,10.357086187726738
12416.0,1.781594,1.787016,0.005422,0.5099,0.7845,10.395,10.437023678233176
12426.0,1.808703,1.809787,0.001084,0.4707,0.7845,10.3558,10.396133530308276
12436.0,1.794607,1.793522,-0.001084,0.4707,0.7061,10.3558,10.390511505214747
12446.0,1.807619,1.807619,0.0,0.5099,0.7453,10.3166,10.356046816232533
12456.0,1.796775,1.808703,0.011928,0.4707,0.7845,10.3166,10.357086187726738
12466.0,1.791353,1.798944,0.00759,0.5099,0.7453,10.3166,10.356046816232533
12476.0,1.809787,1.819547,0.009759,0.5492,0.7061,10.3166,10.355309430915137
12486.0,1.791353,1.801113,0.009759,0.5099,0.7453,10.3166,10.356046816232533
12496.0,1.809787,1.811956,0.002169,0.5099,0.7453,10.3558,10.395098063029517
12506.0,1.806534,1.813041,0.006506,0.5099,0.7845,10.3558,10.397982107120592
12516.0,1.796775,1.802197,0.005422,0.5099,0.7845,10.2774,10.31990256833852
12526.0,1.820631,1.824968,0.004337,0.4707,0.7453,10.3558,10.39324897325182
12536.0,1.819547,1.833643,0.014097,0.5099,0.7845,10.3558,10.397982107120592
12546.0,1.871596,1.900873,0.029278,0.5099,0.7453,10.3166,10.356046816232533
12556.0,1.89762,1.955091,0.057471,0.4707,0.7845,10.3166,10.357086187726738
12566.0,1.920392,1.974609,0.054218,0.4707,0.7453,10.3166,10.354190752540731
12576.0,1.927982,1.991959,0.063977,0.4707,0.7453,10.395,10.432308257523834
12586.0,1.883524,1.923645,0.040121,0.5099,0.7845,10.3166,10.358941732628868
12596.0,1.853162,1.877017,0.023856,0.5099,0.8238,10.395,10.440051218744092
12606.0,1.809787,1.813041,0.003253,0.5099,0.7845,10.2774,10.31990256833852
12616.0,1.784847,1.779426,-0.005422,0.4707,0.7845,10.3558,10.396133530308276
12626.0,1.798944,1.809787,0.010844,0.4707,0.7453,10.3166,10.354190752540731
12636.0,1.781594,1.790269,0.008675,0.4315,0.7453,10.3166,10.35248278916705
12646.0,1.795691,1.800028,0.004337,0.4707,0.7845,10.3166,10.357086187726738
12656.0,1.795691,1.800028,0.004337,0.4707,0.7061,10.3558,10.390511505214747
12666.0,1.781594,1.790269,0.008675,0.5099,0.7061,10.3166,10.353299511749864
12676.0,1.809787,1.813041,0.003253,0.5099,0.7061,10.3166,10.353299511749864
12686.0,1.790269,1.784847,-0.005422,0.5099,0.7845,10.3558,10.397982107120592
12696.0,1.678581,1.685087,0.006506,0.5099,0.7453,10.3558,10.395098063029517
12706.0,1.73822,1.770751,0.032531,0.5099,0.7845,10.2774,10.31990256833852
12716.0,2.263048,2.405098,0.14205,0.5492,0.7845,10.3558,10.399983390852123
12726.0,2.710886,2.98089,0.270004,0.4707,0.7845,10.3166,10.357086187726738
12736.0,2.274976,2.449557,0.174581,0.4707,0.7845,10.3166,10.357086187726738
12746.0,1.740389,1.727377,-0.013012,0.4315,0.7453,10.3558,10.391547429521745
12756.0,1.635206,1.602676,-0.032531,0.4707,0.7061,10.3558,10.390511505214747
12766.0,1.73822,1.698099,-0.040121,0.4707,0.7453,10.3558,10.39324897325182
12776.0,1.769666,1.742558,-0.027109,0.4707,0.7453,10.3166,10.354190752540731
12786.0,1.745811,1.725208,-0.020603,0.5099,0.7061,10.3166,10.353299511749864
12796.0,1.762076,1.73822,-0.023856,0.4707,0.7061,10.3558,10.390511505214747
12806.0,1.760992,1.751232,-0.009759,0.4707,0.7845,10.3558,10.396133530308276
12816.0,1.753401,1.734967,-0.018434,0.4707,0.7453,10.2774,10.315133607472083
12826.0,1.774004,1.757738,-0.016265,0.5099,0.8238,10.3166,10.361992086949304
12836.0,1.752317,1.732798,-0.019518,0.5099,0.8238,10.3558,10.401021011900706
12846.0,1.767498,1.753401,-0.014097,0.4707,0.8238,10.3166,10.360137088378705
12856.0,1.767498,1.756654,-0.010844,0.5099,0.7845,10.3558,10.397982107120592
12866.0,1.753401,1.747979,-0.005422,0.4707,0.863,10.3558,10.402351711512162
12876.0,1.78051,1.779426,-0.001084,0.4707,0.8238,10.3166,10.360137088378705
12886.0,1.766413,1.757738,-0.008675,0.5099,0.863,10.2774,10.326166654184892
12896.0,1.819547,1.826053,0.006506,0.4315,0.8238,10.3166,10.358430105474477
12906.0,1.867258,1.880271,0.013012,0.5099,0.7845,10.395,10.437023678233176
12916.0,1.895451,1.919307,0.023856,0.4707,0.7453,10.2774,10.315133607472083
12926.0,1.954007,1.995212,0.041205,0.4707,0.7453,10.3166,10.354190752540731
12936.0,1.970272,2.008224,0.037952,0.4707,0.7061,10.395,10.429581041441693
12946.0,2.008224,2.046177,0.037952,0.5099,0.7061,10.3166,10.353299511749864
12956.0,2.009309,2.064611,0.055302,0.4707,0.7061,10.3166,10.351442955453118
12966.0,1.991959,2.035333,0.043374,0.5099,0.7453,10.3166,10.356046816232533
12976.0,2.002803,2.042924,0.040121,0.5099,0.7453,10.3558,10.395098063029517
12986.0,1.946416,1.98979,0.043374,0.4707,0.7845,10.3166,10.357086187726738
12996.0,1.924729,1.951838,0.027109,0.5099,0.7453,10.3166,10.356046816232533
13006.0,1.878102,1.89762,0.019518,0.4707,0.7845,10.395,10.435182017578802
13016.0,1.816294,1.820631,0.004337,0.4707,0.8238,10.3166,10.360137088378705
13026.0,1.791353,1.782679,-0.008675,0.5492,0.7845,10.2774,10.321918990672229
13036.0,1.729545,1.706774,-0.022771,0.5099,0.7845,10.3166,10.358941732628868
13046.0,1.705689,1.686171,-0.019518,0.5099,0.7453,10.3166,10.356046816232533
13056.0,1.712196,1.691593,-0.020603,0.4707,0.7453,10.3166,10.354190752540731
13066.0,1.702436,1.682918,-0.019518,0.4707,0.7453,10.2774,10.315133607472083
13076.0,1.725208,1.711111,-0.014097,0.5099,0.7061,10.3558,10.392361082064076
13086.0,1.710027,1.693762,-0.016265,0.5099,0.7061,10.3558,10.392361082064076
13096.0,1.73063,1.703521,-0.027109,0.4707,0.7845,10.3166,10.357086187726738
13106.0,1.73063,1.718702,-0.011928,0.5099,0.7453,10.3558,10.395098063029517
13116.0,1.72087,1.705689,-0.015181,0.5099,0.7453,10.395,10.43415042540599
13126.0,1.742558,1.73063,-0.011928,0.5099,0.7453,10.2774,10.316996697682907
13136.0,1.725208,1.714364,-0.010844,0.5099,0.7845,10.3558,10.397982107120592
13146.0,1.745811,1.737136,-0.008675,0.4707,0.7845,10.3558,10.396133530308276
13156.0,1.746895,1.734967,-0.011928,0.5492,0.7845,10.3558,10.399983390852123
13166.0,1.733883,1.721955,-0.011928,0.5099,0.7845,10.3558,10.397982107120592
13176.0,1.75557,1.753401,-0.002169,0.4707,0.7453,10.3166,10.354190752540731
13186.0,1.743642,1.732798,-0.010844,0.5099,0.7845,10.2774,10.31990256833852
13196.0,1.756654,1.751232,-0.005422,0.5099,0.7845,10.3558,10.397982107120592
13206.0,1.757738,1.752317,-0.005422,0.4707,0.7845,10.395,10.435182017578802
13216.0,1.747979,1.737136,-0.010844,0.5099,0.7061,10.3558,10.392361082064076
13226.0,1.769666,1.768582,-0.001084,0.4707,0.7845,10.3166,10.357086187726738
13236.0,1.753401,1.746895,-0.006506,0.4707,0.7845,10.3166,10.357086187726738
13246.0,1.760992,1.766413,0.005422,0.4315,0.7845,10.3558,10.394432458773302
13256.0,1.769666,1.766413,-0.003253,0.4315,0.7845,10.2381,10.277174908991283
13266.0,1.753401,1.753401,0.0,0.4707,0.7061,10.3558,10.390511505214747
13276.0,1.78051,1.783763,0.003253,0.5099,0.7845,10.2774,10.31990256833852
13286.0,1.754485,1.762076,0.00759,0.5492,0.7453,10.2381,10.279872778395655
13296.0,1.770751,1.781594,0.010844,0.5099,0.7453,10.3166,10.356046816232533
13306.0,1.771835,1.7881,0.016265,0.5099,0.7061,10.3558,10.392361082064076
13316.0,1.767498,1.770751,0.003253,0.4707,0.7453,10.395,10.432308257523834
13326.0,1.784847,1.79786,0.013012,0.5492,0.7453,10.3166,10.358056202299734
13336.0,1.766413,1.779426,0.013012,0.4707,0.7453,10.3166,10.354190752540731
13346.0,1.78051,1.7881,0.00759,0.5099,0.7845,10.2774,10.31990256833852
13356.0,1.7881,1.793522,0.005422,0.5099,0.8238,10.2774,10.322964458429565
13366.0,1.781594,1.781594,0.0,0.4707,0.7845,10.3166,10.357086187726738
13376.0,1.793522,1.809787,0.016265,0.5099,0.7845,10.3558,10.397982107120592
13386.0,1.781594,1.783763,0.002169,0.4707,0.7845,10.3166,10.357086187726738
13396.0,1.794607,1.80545,0.010844,0.5099,0.7845,10.2774,10.31990256833852
13406.0,1.795691,1.798944,0.003253,0.4707,0.7845,10.3558,10.396133530308276
13416.0,1.784847,1.790269,0.005422,0.5099,0.8238,10.3166,10.361992086949304
13426.0,1.806534,1.815209,0.008675,0.4707,0.7845,10.3166,10.357086187726738
13436.0,1.791353,1.796775,0.005422,0.5099,0.7061,10.3558,10.392361082064076
13446.0,1.800028,1.809787,0.009759,0.4707,0.7845,10.3166,10.357086187726738
13456.0,1.807619,1.815209,0.00759,0.5099,0.7845,10.3166,10.358941732628868
13466.0,1.79786,1.798944,0.001084,0.4707,0.7453,10.3166,10.354190752540731
13476.0,1.811956,1.823884,0.011928,0.4707,0.7845,10.2774,10.318040002829996
13486.0,1.79786,1.800028,0.002169,0.5099,0.7453,10.3558,10.395098063029517
13496.0,1.80545,1.813041,0.00759,0.4315,0.7453,10.3558,10.391547429521745
13506.0,1.802197,1.818462,0.016265,0.5099,0.7845,10.2774,10.31990256833852
13516.0,1.794607,1.807619,0.013012,0.4707,0.6669,10.395,10.427000484319542
13526.0,1.810872,1.827137,0.016265,0.5099,0.7845,10.3166,10.358941732628868
13536.0,1.823884,1.834728,0.010844,0.4707,0.7845,10.3166,10.357086187726738
13546.0,1.867258,1.900873,0.033615,0.5099,0.8238,10.3166,10.361992086949304
13556.0,1.904126,1.955091,0.050965,0.4707,0.7845,10.2381,10.278895385691985
13566.0,1.913886,1.975694,0.061808,0.4707,0.8238,10.2381,10.281969487408528
13576.0,1.923645,1.986537,0.062893,0.5099,0.7453,10.3558,10.395098063029517
13586.0,1.875933,1.923645,0.047712,0.4707,0.7453,10.2774,10.315133607472083
13596.0,1.840149,1.878102,0.037952,0.5099,0.7453,10.3166,10.356046816232533
13606.0,1.809787,1.814125,0.004337,0.5099,0.8238,10.3558,10.401021011900706
13616.0,1.779426,1.776173,-0.003253,0.4707,0.7845,10.395,10.435182017578802
13626.0,1.806534,1.807619,0.001084,0.4707,0.7061,10.395,10.429581041441693
13636.0,1.784847,1.782679,-0.002169,0.5099,0.7453,10.3558,10.395098063029517
13646.0,1.793522,1.796775,0.003253,0.5099,0.7845,10.395,10.437023678233176
13656.0,1.796775,1.80545,0.008675,0.5099,0.7845,10.2774,10.31990256833852
13666.0,1.784847,1.784847,0.0,0.4707,0.7453,10.3558,10.39324897325182
13676.0,1.802197,1.808703,0.006506,0.4315,0.7845,10.3558,10.394432458773302
13686.0,1.785932,1.7881,0.002169,0.4707,0.7453,10.2774,10.315133607472083
13696.0,1.679665,1.679665,0.0,0.5099,0.7845,10.395,10.437023678233176
13706.0,1.739304,1.762076,0.022771,0.5099,0.7845,10.3166,10.358941732628868
13716.0,2.260879,2.396423,0.135544,0.5099,0.7845,10.3558,10.397982107120592
13726.0,2.714139,2.98089,0.266751,0.4707,0.8238,10.3166,10.360137088378705
13736.0,2.271722,2.45281,0.181087,0.4707,0.8238,10.3166,10.360137088378705
13746.0,1.742558,1.725208,-0.01735,0.4707,0.7845,10.3558,10.396133530308276
13756.0,1.637375,1.598338,-0.039037,0.5099,0.7845,10.3166,10.358941732628868
13766.0,1.734967,1.698099,-0.036868,0.5099,0.7061,10.3558,10.392361082064076
13776.0,1.766413,1.749064,-0.01735,0.4707,0.7845,10.3166,10.357086187726738
13786.0,1.741473,1.725208,-0.016265,0.4707,0.8238,10.3558,10.399172975289911
13796.0,1.756654,1.737136,-0.019518,0.5492,0.8238,10.3558,10.403021711022236
13806.0,1.76316,1.73822,-0.02494,0.4707,0.7845,10.3558,10.396133530308276
13816.0,1.751232,1.73063,-0.020603,0.5099,0.7845,10.3558,10.397982107120592
13826.0,1.776173,1.758823,-0.01735,0.5099,0.8238,10.3166,10.361992086949304
13836.0,1.754485,1.745811,-0.008675,0.5099,0.7845,10.3166,10.358941732628868
13846.0,1.769666,1.752317,-0.01735,0.5099,0.7453,10.3166,10.356046816232533
13856.0,1.776173,1.758823,-0.01735,0.5492,0.7453,10.2774,10.319013687848273
13866.0,1.764245,1.740389,-0.023856,0.5099,0.7453,10.3558,10.395098063029517
13876.0,1.779426,1.768582,-0.010844,0.5099,0.7845,10.395,10.437023678233176
13886.0,1.772919,1.75557,-0.01735,0.4707,0.7845,10.3558,10.396133530308276
13896.0,1.8228,1.815209,-0.00759,0.4707,0.7845,10.3558,10.396133530308276
13906.0,1.866174,1.874849,0.008675,0.5099,0.7453,10.395,10.43415042540599
13916.0,1.895451,1.909548,0.014097,0.4707,0.7845,10.3558,10.396133530308276
13926.0,1.949669,1.991959,0.04229,0.4707,0.7845,10.3166,10.357086187726738
13936.0,1.980031,2.008224,0.028193,0.5099,0.7845,10.3558,10.397982107120592
13946.0,2.006056,2.042924,0.036868,0.4707,0.7845,10.3166,10.357086187726738
13956.0,2.013646,2.064611,0.050965,0.5099,0.7845,10.3166,10.358941732628868
13966.0,1.995212,2.045092,0.04988,0.5099,0.7845,10.3558,10.397982107120592
13976.0,1.99955,2.04943,0.04988,0.5099,0.7845,10.3166,10.358941732628868
13986.0,1.948585,1.993043,0.044459,0.5492,0.7061,10.3166,10.355309430915137
13996.0,1.923645,1.950754,0.027109,0.5099,0.7453,10.3166,10.356046816232533
14006.0,1.881355,1.900873,0.019518,0.4707,0.7845,10.2774,10.318040002829996
14016.0,1.823884,1.824968,0.001084,0.5492,0.7453,10.3166,10.358056202299734
14026.0,1.795691,1.787016,-0.008675,0.4707,0.7845,10.3166,10.357086187726738
14036.0,1.737136,1.72087,-0.016265,0.5099,0.7845,10.3166,10.358941732628868
14046.0,1.705689,1.693762,-0.011928,0.5099,0.7845,10.3166,10.358941732628868
14056.0,1.71328,1.69593,-0.01735,0.5099,0.7453,10.395,10.43415042540599
14066.0,1.71328,1.684002,-0.029278,0.5099,0.7453,10.395,10.43415042540599
14076.0,1.727377,1.710027,-0.01735,0.4707,0.7845,10.3166,10.357086187726738
14086.0,1.715449,1.697015,-0.018434,0.4707,0.7453,10.3558,10.39324897325182
